DATE,HOUR,LAT,LONG,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
7252025,0,45.8468364230372,-121.2152746530765,1011.8,27.9,10.1,25.0,292,23.3,0.0,33
7252025,1,45.8468364230372,-121.2152746530765,1011.0,27.0,10.2,23.8,284,21.9,0.0,35
7252025,2,45.8468364230372,-121.2152746530765,1010.8,25.3,11.5,22.5,291,22.0,0.0,42
7252025,3,45.8468364230372,-121.2152746530765,1010.5,24.0,10.3,20.9,293,22.3,0.0,42
7252025,4,45.8468364230372,-121.2152746530765,1010.5,21.6,8.5,17.7,295,23.8,0.0,43
7252025,5,45.8468364230372,-121.2152746530765,1010.8,20.8,8.4,16.8,300,24.8,0.0,45
7252025,6,45.8468364230372,-121.2152746530765,1010.9,20.2,7.6,16.2,306,23.7,0.0,44
7252025,7,45.8468364230372,-121.2152746530765,1011.5,19.6,6.3,15.9,297,19.3,0.0,42
7252025,8,45.8468364230372,-121.2152746530765,1011.7,18.1,6.9,14.5,295,19.0,0.0,48
7252025,9,45.8468364230372,-121.2152746530765,1011.6,17.2,7.5,12.7,287,26.8,0.0,53
7252025,10,45.8468364230372,-121.2152746530765,1011.6,17.1,5.7,12.2,285,26.5,0.0,47
7252025,11,45.8468364230372,-121.2152746530765,1011.3,16.8,4.8,12.1,294,23.2,0.0,45
7252025,12,45.8468364230372,-121.2152746530765,1011.2,16.4,3.1,12.0,295,19.5,0.0,41
7252025,13,45.8468364230372,-121.2152746530765,1011.3,15.1,3.6,10.8,290,19.1,0.0,46
7252025,14,45.8468364230372,-121.2152746530765,1011.8,16.4,7.0,12.6,290,20.7,0.0,54
7252025,15,45.8468364230372,-121.2152746530765,1011.8,17.7,9.1,14.6,287,19.6,0.0,57
7252025,16,45.8468364230372,-121.2152746530765,1012.1,18.6,8.6,15.0,283,21.8,0.0,52
7252025,17,45.8468364230372,-121.2152746530765,1012.6,20.0,9.8,16.9,290,22.5,0.0,52
7252025,18,45.8468364230372,-121.2152746530765,1012.2,22.0,10.8,19.9,285,22.4,0.0,49
7252025,19,45.8468364230372,-121.2152746530765,1011.8,23.5,12.8,22.8,280,20.8,0.0,51
7252025,20,45.8468364230372,-121.2152746530765,1011.5,24.0,13.2,23.5,285,22.0,0.0,51
7252025,21,45.8468364230372,-121.2152746530765,1011.5,24.4,13.6,23.3,283,26.6,0.0,51
7252025,22,45.8468364230372,-121.2152746530765,1010.7,25.6,12.5,24.6,282,23.2,0.0,44
7252025,23,45.8468364230372,-121.2152746530765,1010.8,25.3,10.7,23.1,281,24.2,0.0,40
7252025,24,45.8468364230372,-121.2152746530765,1009.8,25.1,9.8,21.9,283,25.5,0.0,38
